bodyid,pre,post,upstream,downstream,status,name,voxels,soma,side,connectivity.type,cell.type,class,cellBodyFiber,glomerulus,layer,ct.layer,axon.outputs,dend.outputs,axon.inputs,dend.inputs,total.length,axon.length,dend.length,pd.length,segregation_index,is_canonical,across_dataset_cluster,notes
1536947502,917,2426,2426,7026,Traced,D_adPN_R,1798816972,True,right,D_adPN,D_adPN,uPN,AVM01,D,2.186,2.0,5073.0,1902.0,260.0,2143.0,2534.9722644195604,382.04121290981203,1432.78815029406,230.442775931686,0.28130105437762104,True,9,
5813055184,918,2487,2487,7137,Traced,D_adPN_R,1891883208,True,right,D_adPN,D_adPN,uPN,AVM01,D,2.151,2.0,5067.0,1913.0,251.0,2219.0,2621.26093233834,384.61686043107,1512.95092048025,242.81382600963502,0.28823520869656105,True,9,
5813038889,940,2457,2457,6975,Traced,D_adPN_R,1695668588,True,right,D_adPN,D_adPN,uPN,AVM01,D,2.1519999999999997,2.0,4986.0,1964.0,219.0,2225.0,2686.3274000307,421.11130589551203,1513.44789680985,224.04363694137402,0.293650216177533,True,9,
733316908,665,2114,2114,6673,Traced,DA1_vPN_R,1489850858,False,right,DA1_vPN,DA1_vPN,uPN,AVM04,DA1,2.141,2.0,6245.0,367.0,391.0,1717.0,2994.84677344865,888.758818533575,1473.63829949778,208.505891884939,0.49068655000514,False,155,
5813039315,691,2263,2263,5579,Traced,DA1_lPN_R,1010906190,False,right,DA1_lPN,DA1_lPN,uPN,AVM02,DA1,2.16,2.0,4411.0,1156.0,184.0,2062.0,2187.22427555476,378.809333668255,1275.49954942721,251.579589840843,0.386870547103367,True,83,
1734350788,617,2086,2086,4880,Traced,DA1_lPN_R,1171353907,True,right,DA1_lPN,DA1_lPN,uPN,AVM02,DA1,2.13,2.0,3731.0,1144.0,146.0,1929.0,2131.66404924474,338.734191311002,1245.051586047,246.30184766775398,0.374406972483912,True,83,
722817260,692,2440,2440,5563,Traced,DA1_lPN_R,1100362286,False,right,DA1_lPN,DA1_lPN,uPN,AVM02,DA1,2.131,2.0,4258.0,1297.0,168.0,2259.0,2199.28448504078,364.49514720008904,1343.10492359215,252.508629687986,0.378465920912705,True,83,
1734350908,723,2318,2318,5839,Traced,DA1_lPN_R,1375776405,True,right,DA1_lPN,DA1_lPN,uPN,AVM02,DA1,2.1390000000000002,2.0,4451.0,1384.0,144.0,2170.0,2434.2161014264498,392.13888464254205,1410.18637386328,231.327701348517,0.379659808078067,True,83,
754534424,641,2368,2368,5276,Traced,DA1_lPN_R,1262418443,True,right,DA1_lPN,DA1_lPN,uPN,AVM02,DA1,2.12,2.0,4074.0,1202.0,166.0,2193.0,2293.94383386493,371.667994300158,1353.6333921683502,244.27893474086002,0.3841643294578139,True,83,
754538881,622,2321,2321,4862,Traced,DA1_lPN_R,1213863758,True,right,DA1_lPN,DA1_lPN,uPN,AVM02,DA1,2.13,2.0,3477.0,1359.0,78.0,2233.0,2332.46620981622,344.518882306101,1479.1632537836301,244.02568819319998,0.38698039626252,True,83,
1765040289,700,2399,2399,5509,Traced,DA1_lPN_R,1375518807,True,right,DA1_lPN,DA1_lPN,uPN,AVM02,DA1,2.099,2.0,4205.0,1208.0,184.0,2188.0,2597.62847421274,600.365732720461,1391.5703812512697,287.872026961415,0.378571809833757,True,83,
818983130,409,562,562,3400,Traced,DA2_lPN_R,606414496,False,right,DA2_lPN,DA2_lPN,uPN,AVM02,DA2,2.215,2.0,2786.0,582.0,115.0,437.0,1086.49460234574,326.274651895026,377.059731446225,220.419394865286,0.25946483861769604,True,88,
1796817841,394,510,510,3263,Traced,DA2_lPN_R,723113353,True,right,DA2_lPN,DA2_lPN,uPN,AVM02,DA2,2.235,2.0,2605.0,526.0,90.0,409.0,1217.8412666665301,323.364825411487,403.306724256029,217.367600350116,0.287668350027975,True,88,
1796818119,510,818,818,4109,Traced,DA2_lPN_R,907369420,True,right,DA2_lPN,DA2_lPN,uPN,AVM02,DA2,2.2119999999999997,2.0,3241.0,809.0,140.0,661.0,1330.03053644836,383.249171682462,455.119690084431,221.00836925289397,0.26649186812993303,True,88,
1827516355,391,548,548,3264,Traced,DA2_lPN_R,737014743,True,right,DA2_lPN,DA2_lPN,uPN,AVM02,DA2,2.231,2.0,2590.0,515.0,112.0,422.0,1184.24986381444,352.02807267213205,375.15685211337995,226.67956762078998,0.267872742200848,True,88,
1797505019,342,478,478,2923,Traced,DA2_lPN_R,445413576,False,right,DA2_lPN,DA2_lPN,uPN,AVM02,DA2,2.2,2.0,2247.0,489.0,102.0,358.0,1023.1614535664501,302.648592219232,308.814572094638,232.283056207426,0.24317854597949803,True,88,
666135689,561,975,975,4113,Traced,DA3_adPN_R,761338506,False,right,DA3_adPN,DA3_adPN,uPN,AVM01,DA3,2.1319999999999997,2.0,3671.0,402.0,248.0,696.0,1667.2932852842998,632.268522091141,505.398789076409,278.693531261422,0.321610592965891,True,5,
1703683361,608,1030,1030,4238,Traced,DA3_adPN_R,1100654142,True,right,DA3_adPN,DA3_adPN,uPN,AVM01,DA3,2.137,2.0,3695.0,377.0,278.0,719.0,1849.09705295871,698.098703615642,502.439811583131,311.28236840470197,0.31842425410326003,True,5,
544021095,1397,1629,1629,12300,Traced,DA4l_adPN_R,2317007515,True,right,DA4l_adPN,DA4l_adPN,uPN,AVM01,DA4l,2.488,2.0,10868.0,1352.0,437.0,1150.0,2375.955320023,801.417230578783,677.8119045308081,298.61327889869096,0.27392594842896,True,7,
574037266,1539,2297,2297,13311,Traced,DA4m_adPN_R,2238024781,True,right,DA4m_adPN,DA4m_adPN,uPN,,DA4m,2.345,2.0,10906.0,2324.0,432.0,1844.0,3357.77438484967,1233.5180047542199,1315.4044212685499,272.465587896312,0.273803766337759,True,30,
1640594274,3220,6607,6607,27736,Traced,DC1_adPN_R,4201701927,True,right,DC1_adPN,DC1_adPN,uPN,AVM01,DC1,2.22,2.0,21761.0,5901.0,829.0,5758.0,5978.92637974401,1491.47926881002,3112.1214275636403,235.035011669577,0.30616160375261897,True,42,
5813055048,1335,2969,2969,10564,Traced,DC2_adPN_R,1698617257,False,right,DC2_adPN,DC2_adPN,uPN,AVM01,DC2,2.263,2.0,8286.0,2268.0,492.0,2452.0,3090.1889869094603,814.6236201539721,1557.15317546586,247.99514130065398,0.270630697856123,True,13,
1828206773,1367,3260,3260,11195,Traced,DC2_adPN_R,2095358321,True,right,DC2_adPN,DC2_adPN,uPN,AVM01,DC2,2.233,2.0,8797.0,2365.0,354.0,2887.0,3406.72083822278,750.454134524191,1813.4940093485397,238.838791161504,0.334231477376538,True,13,
1857825571,799,2109,2109,6837,Traced,DC3_adPN_R,1307932780,True,right,DC3_adPN,DC3_adPN,uPN,AVM01,DC3,2.164,2.0,5248.0,1515.0,129.0,1964.0,2418.3287455684303,430.890610716177,1340.12409544814,216.715887995162,0.382357326965158,True,15,
5813039471,930,2337,2337,8059,Traced,DC3_adPN_R,1838080396,True,right,DC3_adPN,DC3_adPN,uPN,AVM01,DC3,2.138,2.0,6120.0,1922.0,158.0,2165.0,2532.52382726641,422.43281777450204,1418.50727215706,223.747887646755,0.353854795500724,True,15,
1858171399,863,2115,2115,7279,Traced,DC3_adPN_R,1370378701,False,right,DC3_adPN,DC3_adPN,uPN,AVM01,DC3,2.198,2.0,5717.0,1538.0,183.0,1918.0,2397.82780395128,406.392101196959,1303.24161484756,241.942190886283,0.3597865596179461,True,15,
5813056596,1744,3694,3694,13551,Traced,DC4_adPN_R,3033752223,True,right,DC4_adPN,DC4_adPN,uPN,AVM01,DC4,2.145,2.0,10386.0,2832.0,540.0,3128.0,3840.1780956312,921.090167943411,1957.3226575223,229.63187281287398,0.29005705089236306,True,45,
1447201088,107,474,474,1060,Traced,DC4_vPN_R,259003317,False,right,DC4_vPN,DC4_vPN,uPN,AVM04,DC4,2.1430000000000002,2.0,1027.0,0.0,79.0,391.0,1394.04817866468,310.035338261133,646.581627501693,238.368156815485,0.6944719045850181,False,107,
697848868,112,338,338,1105,Traced,DC4_vPN_R,246300659,False,right,DC4_vPN,DC4_vPN,uPN,AVM04,DC4,2.233,2.0,1067.0,3.0,87.0,243.0,1239.4552773225698,272.024809163798,528.709202878027,231.976203136906,0.575241205687991,False,107,
1700937093,1377,4313,4313,10523,Traced,DL1_adPN_R,2436084582,True,right,DL1_adPN,DL1_adPN,uPN,AVM01,DL1,2.156,2.0,7192.0,3313.0,391.0,3898.0,3765.35727280099,662.025083838029,2228.85590632055,228.301662666731,0.26860977038350003,True,20,
1700946301,1478,4430,4430,11204,Traced,DL1_adPN_R,2059340083,False,right,DL1_adPN,DL1_adPN,uPN,AVM01,DL1,2.149,2.0,7592.0,3469.0,374.0,4021.0,3694.5616088826,656.168157431762,2294.58952412448,214.261491311035,0.276043448298629,True,20,
1756579280,442,1334,1334,2994,Traced,DL2d_adPN_R,898636552,True,right,DL2d_adPN,DL2d_adPN,uPN,AVM01,DL2d,2.181,2.0,1976.0,1018.0,154.0,1167.0,1662.61051473655,275.077206589037,880.761899310502,239.72466241919201,0.22410700567058803,True,19,
1793351401,347,1006,1006,2255,Traced,DL2d_adPN_R,716425399,True,right,DL2d_adPN,DL2d_adPN,uPN,AVM01,DL2d,2.177,2.0,1453.0,789.0,130.0,865.0,1455.99614701336,268.915312865786,716.303075358118,215.389664704623,0.20179805375636398,True,19,
823314446,185,175,175,1932,Traced,DL2d_vPN_R,508522042,True,right,DL2d_vPN,DL2d_vPN,uPN,AVM04,DL2d,2.688,3.0,1827.0,0.0,19.0,146.0,1124.9585044192,245.250272772645,381.395212543295,249.70242346927103,0.8139600296793058,False,156,
788648194,855,2358,2358,6154,Traced,DL2d_adPN_R,1618180461,True,right,DL2d_adPN,DL2d_adPN,uPN,AVM01,DL2d,2.17,2.0,4024.0,2108.0,276.0,2067.0,2447.6280475610397,372.192577121316,1431.3689487148902,247.423523247913,0.21577506098884602,True,19,
1793014716,711,2054,2054,4999,Traced,DL2d_adPN_R,1337086489,True,right,DL2d_adPN,DL2d_adPN,uPN,AVM01,DL2d,2.173,2.0,3326.0,1669.0,250.0,1791.0,2156.7290532755,346.30832023456003,1172.29104326698,253.531709258882,0.22064305534446801,True,19,
5813024710,655,1763,1763,4191,Traced,DL2d_adPN_R,1227518816,True,right,DL2d_adPN,DL2d_adPN,uPN,AVM01,DL2d,2.182,2.0,2637.0,1538.0,179.0,1572.0,2033.49353552573,304.18349391063,1150.72546223839,244.070138257854,0.215466197876042,True,19,
1734420152,660,2091,2091,4885,Traced,DL2v_adPN_R,1393403634,True,right,DL2v_adPN,DL2v_adPN,uPN,AVM01,DL2v,2.206,2.0,3640.0,1225.0,214.0,1867.0,2259.70578302435,385.80585305709,1270.77676840823,210.15142181925498,0.31551917962576503,True,10,
5813038793,923,2829,2829,6524,Traced,DL2v_adPN_R,1821841249,True,right,DL2v_adPN,DL2v_adPN,uPN,AVM01,DL2v,2.1790000000000003,2.0,4680.0,1844.0,343.0,2476.0,2640.30713222941,419.704685840019,1571.8776305449699,238.22926940875197,0.26590976045129,True,10,
5813039465,943,2991,2991,6847,Traced,DL2v_adPN_R,1852018441,True,right,DL2v_adPN,DL2v_adPN,uPN,AVM01,DL2v,2.2030000000000003,2.0,5105.0,1735.0,325.0,2648.0,2698.1729805241603,398.094530680517,1632.62749771456,234.580058384487,0.306761985742233,True,10,
1609883245,455,1554,1554,3589,Traced,DL3_lPN_R,885419077,True,right,DL3_lPN,DL3_lPN,uPN,AVM02,DL3,2.089,2.0,2790.0,718.0,132.0,1402.0,1713.34506326297,338.876909777102,803.0877538032761,324.70825057600604,0.388314977523306,True,95,
1609542060,1155,3620,3620,9554,Traced,DL3_lPN_R,2193171838,True,right,DL3_lPN,DL3_lPN,uPN,AVM02,DL3,2.1069999999999998,2.0,7956.0,1424.0,344.0,3258.0,2786.6687589995504,593.6331301958049,1446.84632446609,288.151866733281,0.43804486239595203,True,95,
1640568102,408,1321,1321,2943,Traced,DL3_lPN_R,860743173,True,right,DL3_lPN,DL3_lPN,uPN,AVM02,DL3,2.0980000000000003,2.0,2249.0,652.0,138.0,1170.0,1616.22314635257,385.39093664670196,689.687099661543,295.902271169524,0.34228326184570396,True,95,
1670934213,1527,3001,3001,12602,Traced,DL4_adPN_R,2442130340,False,right,DL4_adPN,DL4_adPN,uPN,AVM01,DL4,2.136,2.0,9775.0,2557.0,486.0,2480.0,2935.87251240984,830.213361430997,1304.1591240716198,291.458525669919,0.275964781092724,True,43,
693483018,2737,5145,5145,20997,Traced,DL5_adPN_R,4208099918,True,right,DL5_adPN,DL5_adPN,uPN,AVM01,DL5,2.182,2.0,15500.0,5377.0,655.0,4474.0,4615.6519713115795,1070.13125205195,2501.03013797125,229.190829731949,0.262140697885287,True,21,
542634818,4699,10523,10523,35473,Traced,DM1_lPN_R,8292412171,True,right,DM1_lPN,DM1_lPN,uPN,AVM02,DM1,2.15,2.0,28532.0,6792.0,2055.0,8427.0,9373.84459743371,2484.86552119162,4993.19388847454,192.40661485389998,0.269627411023967,True,97,
630714299,1884,4246,4246,15533,Traced,DM2_lPN_R,3518852200,True,right,DM2_lPN,DM2_lPN,uPN,AVM02,DM2,2.141,2.0,13180.0,2321.0,677.0,3554.0,4013.0731868557896,1091.9142764405199,1992.5397286584698,209.61617345756,0.351995747490006,True,102,
5901222910,1954,4061,4061,15790,Traced,DM2_lPN_R,3619170202,True,right,DM2_lPN,DM2_lPN,uPN,AVM02,DM2,2.141,2.0,13349.0,2425.0,644.0,3392.0,4009.92355580979,1085.62254693555,1942.4767661540698,210.085534358657,0.34467695176238394,True,102,
755518957,2321,4634,4634,18543,Traced,DM3_adPN_R,3306377252,True,right,DM3_adPN,DM3_adPN,uPN,AVM01,DM3,2.169,2.0,14838.0,3683.0,826.0,3784.0,4082.71943449758,1230.2908102074198,1964.80709352868,231.31577450997398,0.272059207815774,True,8,
1570685283,136,261,261,1196,Traced,DM3_vPN_R,255435182,False,right,DM3_vPN,DM3_vPN,uPN,AVM04,DM3,2.494,2.0,1157.0,0.0,112.0,143.0,1191.78857858779,387.69999504445803,330.57079698014,256.186574804827,0.43200586036922706,False,120,
604031203,235,244,244,2313,Traced,DM4_vPN_R,338812894,False,right,DM4_vPN,DM4_vPN,uPN,AVM04,DM4,3.042,3.0,2286.0,6.0,43.0,199.0,1232.32807705911,384.160518973884,440.700180952267,239.802935868036,0.697710192108222,False,151,
573333835,3652,7556,7556,27605,Traced,DM4_adPN_R,6049979719,True,right,DM4_adPN,DM4_adPN,uPN,AVM01,DM4,2.188,2.0,21148.0,6378.0,1207.0,6326.0,6714.167456638671,1670.00284849784,3663.2129590053705,193.874826949568,0.259823185593825,True,37,
542652506,175,126,126,1570,Traced,DM4_vPN_R,285397401,False,right,DM4_vPN,DM4_vPN,uPN,AVM04,DM4,2.8289999999999997,3.0,1567.0,0.0,36.0,89.0,1102.0514917503099,348.151946945121,344.872625796659,233.37194719976398,0.61372558379588,False,151,
635416407,641,802,802,5545,Traced,DM5_lPN_R,1038502251,True,right,DM5_lPN,DM5_lPN,uPN,AVM02,DM5,2.3080000000000003,2.0,4877.0,554.0,241.0,545.0,1584.8303295282699,569.902525772751,431.372443277366,290.841855685616,0.265383473590747,True,85,
697485362,685,630,630,6036,Traced,DM5_lPN_R,1122273225,True,right,DM5_lPN,DM5_lPN,uPN,AVM02,DM5,2.333,2.0,5376.0,297.0,269.0,331.0,1484.34962051089,559.576542243172,305.695726111833,317.5043372138,0.233976688032632,True,85,
788306624,708,1883,1883,5491,Traced,DM6_adPN_R,1234778986,True,right,DM6_adPN,DM6_adPN,uPN,AVM01,DM6,2.116,2.0,4467.0,1007.0,177.0,1692.0,2071.36997338592,430.43207311416603,1113.6219654563902,191.05668094167703,0.391457810712974,True,41,
1764091241,736,2077,2077,5416,Traced,DM6_adPN_R,1445347095,True,right,DM6_adPN,DM6_adPN,uPN,AVM01,DM6,2.108,2.0,4228.0,1151.0,185.0,1862.0,2188.89203871061,421.38207001866897,1118.11227538387,249.70388066956698,0.36610962659963703,True,41,
5813070872,689,1624,1624,5387,Traced,DM6_adPN_R,1205572656,True,right,DM6_adPN,DM6_adPN,uPN,AVM01,DM6,2.126,2.0,4397.0,940.0,177.0,1434.0,1861.4380587203302,393.328257358095,915.9665314460229,226.165034230905,0.37730242919616297,True,41,
5813039235,681,1617,1617,5293,Traced,DM6_adPN_R,1250685149,True,right,DM6_adPN,DM6_adPN,uPN,AVM01,DM6,2.086,2.0,4288.0,993.0,169.0,1431.0,1864.35295251731,416.295520564419,919.108908777187,213.10855803473098,0.36778819477242297,True,41,
724816115,3373,7559,7559,25314,Traced,DP1l_adPN_R,5951985648,True,right,DP1l_adPN,DP1l_adPN,uPN,AVM03,DP1l,2.343,2.0,17949.0,7293.0,723.0,6814.0,6786.01713431046,1210.21882149833,4188.307015934311,181.78434344992402,0.274107557898984,True,31,
730213826,174,194,194,1782,Traced,DP1l_vPN_R,624763996,True,right,DP1l_vPN,DP1l_vPN,uPN,AVM04,DP1l,2.237,2.0,1642.0,0.0,20.0,170.0,1002.57715970747,258.766877014204,298.994676139187,244.268259112838,0.822594762909379,False,158,
635062078,5016,13176,13176,41278,Traced,DP1m_adPN_R,7904589399,True,right,DP1m_adPN,DP1m_adPN,uPN,,DP1m,2.227,2.0,32575.0,8635.0,2085.0,11059.0,9499.11837834129,2364.8532338157897,5746.35999631656,216.43782211065,0.288828846398637,True,44,
635048729,180,273,273,1871,Traced,DP1m_vPN_R,615424679,True,right,DP1m_vPN,DP1m_vPN,uPN,AVM04,DP1m,2.305,2.0,1768.0,4.0,17.0,246.0,1140.4298605500999,304.376351359656,370.59178450012604,251.35604705395,0.851221907560232,False,146,
666818300,1022,2635,2635,9476,Traced,V_l2PN_R,1803901652,True,right,V_l2PN,V_l2PN,uPN,AVM03,V,2.349,2.0,9217.0,172.0,843.0,1770.0,4719.0482979178105,1446.17863575681,2109.39181963132,288.760414978039,0.44700300044558794,False,180,AL-t1PN1 (Tanaka et al. JCN 2012)
2064165421,1312,3890,3890,11201,Traced,V_ilPN,1992113175,False,right,V_ilPN,V_ilPN,uPN,,V,2.166,2.0,7470.0,3208.0,232.0,3647.0,3409.68011711391,595.9367036864969,2294.02617220126,149.423696463506,0.31525544914736897,True,0,
698508565,1385,3939,3939,12273,Traced,V_ilPN,1951408435,False,right,V_ilPN,V_ilPN,uPN,,V,2.133,2.0,1483.0,1484.0,1753.0,1929.0,2641.1538258812197,1103.95041617887,1116.79252537618,40.131241664140504,0.00040522905082907,True,0,
5813055162,1119,2722,2722,9073,Traced,VA1d_adPN_R,1975646808,True,right,VA1d_adPN,VA1d_adPN,uPN,AVM01,VA1d,2.129,2.0,6452.0,2610.0,152.0,2550.0,2751.26841308757,425.20105752556,1614.5705986120802,221.852655346877,0.321749280103667,True,18,
850375847,905,2470,2470,7567,Traced,VA1d_adPN_R,1613120035,True,right,VA1d_adPN,VA1d_adPN,uPN,AVM01,VA1d,2.13,2.0,5281.0,2254.0,168.0,2277.0,2309.3022304118103,372.411842864569,1338.18207328653,227.926151085592,0.299832271680825,True,17,
1851061177,1206,3063,3063,9871,Traced,VA1d_adPN_R,1979786363,True,right,VA1d_adPN,VA1d_adPN,uPN,AVM01,VA1d,2.13,2.0,6945.0,2904.0,178.0,2864.0,2921.13821611879,430.25652050270105,1788.1400131428898,235.032735513592,0.314220340947359,True,18,
1888524453,412,1413,1413,4852,Traced,VA1d_vPN_R,1268414095,True,right,VA1d_vPN,VA1d_vPN,uPN,AVM04,VA1d,2.108,2.0,4676.0,13.0,89.0,1317.0,2241.12610597769,614.303504299729,1070.0738370106,224.616462663829,0.8433970074539431,False,159,
5813054697,1034,2764,2764,7798,Traced,VA1v_adPN_R,1912528514,True,right,VA1v_adPN,VA1v_adPN,uPN,AVM01,VA1v,2.1180000000000003,2.0,5639.0,2152.0,208.0,2545.0,3252.6407546036403,464.08620601044197,1911.7943441463601,242.49201304978402,0.316621645196711,True,16,
856071065,604,1908,1908,5995,Traced,VA1v_vPN_R,1533316879,True,right,VA1v_vPN,VA1v_vPN,uPN,AVM04,VA1v,2.222,2.0,5788.0,28.0,221.0,1674.0,2212.68956051841,475.11748275295196,1159.80739447946,211.66216424623101,0.746596120990062,False,160,
887105351,526,2139,2139,5455,Traced,VA1v_vPN_R,1514257865,True,right,VA1v_vPN,VA1v_vPN,uPN,AVM04,VA1v,2.178,2.0,5318.0,9.0,186.0,1949.0,2272.85412685875,428.399023237621,1263.0449435753699,208.18136840763302,0.805169469593922,False,160,
1788300760,979,2697,2697,7580,Traced,VA1v_adPN_R,1940652835,True,right,VA1v_adPN,VA1v_adPN,uPN,AVM01,VA1v,2.1180000000000003,2.0,5524.0,2035.0,205.0,2480.0,3127.7599125600395,474.47956731498596,1823.7746649547198,234.188113259636,0.32263587021409496,True,16,
5813024601,1111,3054,3054,8222,Traced,VA1v_adPN_R,2007499429,True,right,VA1v_adPN,VA1v_adPN,uPN,AVM01,VA1v,2.147,2.0,5918.0,2274.0,229.0,2808.0,3237.06747799554,485.76406179064696,1940.81622869073,241.90413007366902,0.31764092105988,True,16,
1977579449,3183,7125,7125,24913,Traced,VA2_adPN_R,4820393047,False,right,VA2_adPN,VA2_adPN,uPN,AVM01,VA2,2.1919999999999997,2.0,20024.0,4725.0,1484.0,5590.0,5542.72917048553,1579.4593864574,2829.96841916234,273.08319482492,0.25782255928812997,True,38,
1889253785,1403,3161,3161,11263,Traced,VA3_adPN_R,2239245203,True,right,VA3_adPN,VA3_adPN,uPN,AVM01,VA3,2.178,2.0,8640.0,2558.0,346.0,2784.0,3222.15710370255,580.9286395445,1838.4976720898,221.414295790122,0.31340107393228495,True,46,
5813055025,1454,3479,3479,11861,Traced,VA3_adPN_R,2432782663,True,right,VA3_adPN,VA3_adPN,uPN,AVM01,VA3,2.199,2.0,9037.0,2812.0,384.0,3066.0,3400.02193349656,615.316959478774,1991.77882164841,219.58925844199402,0.305238006066205,True,46,
1630051981,1992,3769,3769,16232,Traced,VA4_lPN_R,3441109541,True,right,VA4_lPN,VA4_lPN,uPN,AVM02,VA4,2.312,2.0,12218.0,3861.0,808.0,2943.0,3534.69708394151,1068.0623599943801,1634.2871574910098,194.059809815379,0.201166420783781,True,101,
574037281,827,2063,2063,6019,Traced,VA5_lPN_R,1716659255,True,right,VA5_lPN,VA5_lPN,uPN,AVM02,VA5,2.16,2.0,4163.0,1825.0,232.0,1817.0,2390.7248387120003,491.572959635439,1260.4184054971302,219.783814020773,0.24766641342488002,True,84,
574032862,801,2045,2045,6208,Traced,VA5_lPN_R,1682128864,True,right,VA5_lPN,VA5_lPN,uPN,AVM02,VA5,2.1719999999999997,2.0,4412.0,1764.0,235.0,1780.0,2415.05039084008,516.580372155346,1204.89588954832,230.24874512628503,0.258874245269627,True,84,
574374051,861,2138,2138,6377,Traced,VA5_lPN_R,1819540131,True,right,VA5_lPN,VA5_lPN,uPN,AVM02,VA5,2.167,2.0,4500.0,1842.0,265.0,1849.0,2476.07523896054,497.06284163874903,1283.1662578390499,237.100408878066,0.24679684481921102,True,84,
1881751117,2608,5700,5700,21863,Traced,VA6_adPN_R,3819920478,False,right,VA6_adPN,VA6_adPN,uPN,AVM01,VA6,2.207,2.0,17253.0,4380.0,698.0,4967.0,4444.45450035605,1096.34618460965,2501.0872538355397,250.869989036301,0.32487640872949997,True,6,
1692817033,1822,2994,2994,14402,Traced,VA7l_adPN_R,2578008393,False,right,VA7l_adPN,VA7l_adPN,uPN,AVM01,VA7l,2.359,2.0,9283.0,4961.0,392.0,2571.0,3112.27030620237,786.45776971518,1632.4004247396301,237.316150103119,0.18071843486065303,True,14,
1882083076,705,1721,1721,5308,Traced,VA7m_lPN_R,1233250315,True,right,VA7m_lPN,VA7m_lPN,uPN,AVM02,VA7m,2.1959999999999997,2.0,4018.0,1271.0,238.0,1459.0,2018.4561382993202,438.679768186064,1018.9867570182,220.116217296381,0.27620193594537,True,99,
5813050729,718,1806,1806,5445,Traced,VA7m_lPN_R,1394097506,True,right,VA7m_lPN,VA7m_lPN,uPN,AVM02,VA7m,2.214,2.0,4172.0,1257.0,257.0,1532.0,2221.8008922397103,470.59237984836096,1111.08437905004,225.96723208964198,0.282341709476089,True,99,
5813055180,653,1613,1613,4804,Traced,VA7m_lPN_R,1182504167,True,right,VA7m_lPN,VA7m_lPN,uPN,AVM02,VA7m,2.211,2.0,3571.0,1188.0,228.0,1368.0,1979.43540015605,385.412126632515,1006.2901957344199,224.211670399361,0.266314419684814,True,99,
606090268,2362,4489,4489,18776,Traced,VC1_lPN_R,3897463029,True,right,VC1_lPN,VC1_lPN,uPN,AVM02,VC1,2.314,2.0,12416.0,6332.0,616.0,3856.0,4475.40788743541,1036.6140332275302,2340.6201358640196,220.462103166626,0.187909011330772,True,103,
1850706912,1985,3886,3886,15509,Traced,VC2_lPN_R,3210399523,True,right,VC2_lPN,VC2_lPN,uPN,AVM02,VC2,2.238,2.0,11286.0,4201.0,683.0,3181.0,3638.6878469219,1027.92096795579,1702.99111498912,222.24051935137,0.20771855924556099,True,98,
1914823337,885,2422,2422,6424,Traced,VC3l_adPN_R,1618282186,True,right,VC3l_adPN,VC3l_adPN,uPN,AVM01,VC3l,2.275,2.0,4706.0,1710.0,320.0,2087.0,2498.8406377680603,506.11422397933404,1350.51658151926,202.16006298166099,0.26429404963154396,True,35,
693125078,836,2101,2101,6484,Traced,VC3l_adPN_R,1597006614,True,right,VC3l_adPN,VC3l_adPN,uPN,AVM01,VC3l,2.224,2.0,5043.0,1432.0,379.0,1715.0,2494.27146853225,555.179648518356,1180.69467718486,202.84585696874402,0.256560407812094,True,35,
5813000276,854,2122,2122,6674,Traced,VC3l_adPN_R,1652928464,True,right,VC3l_adPN,VC3l_adPN,uPN,AVM01,VC3l,2.235,2.0,5152.0,1498.0,398.0,1709.0,2535.6766801577696,619.3311218103,1289.0091733972802,200.73377788174702,0.244996873065824,True,35,
1818307672,743,1107,1107,5719,Traced,VC3m_lvPN_R,1319334012,True,right,VC3m_lvPN,VC3m_lvPN,uPN,AVM06,VC3m,2.256,2.0,4584.0,1131.0,216.0,884.0,1704.2020917406398,428.815323708424,775.249784052894,211.739969060199,0.24892042943386397,True,52,
1442819296,1094,1718,1718,9280,Traced,VC3m_lvPN_R,1784944164,True,right,VC3m_lvPN,VC3m_lvPN,uPN,AVM06,VC3m,2.252,2.0,7874.0,1372.0,296.0,1412.0,2208.44741187487,551.950409890269,1058.5939409695,224.300101051963,0.324657706205044,True,51,
662776660,1242,2267,2267,10558,Traced,VC3m_lvPN_R,1950510178,True,right,VC3m_lvPN,VC3m_lvPN,uPN,AVM06,VC3m,2.267,2.0,8890.0,1654.0,350.0,1904.0,2458.20840774236,564.079357537331,1294.33572721738,212.34170814037398,0.337516712073212,True,51,
788306724,808,2131,2131,6046,Traced,VC4_adPN_R,1362016069,False,right,VC4_adPN,VC4_adPN,uPN,AVM01,VC4,2.222,2.0,4497.0,1546.0,194.0,1923.0,2405.75627328857,465.47120629599004,1284.7445443864199,204.06828606073003,0.316697520869245,True,40,
754854077,747,1199,1199,6330,Traced,VC4_adPN_R,1108000278,True,right,VC4_adPN,VC4_adPN,uPN,AVM01,VC4,2.266,2.0,5718.0,606.0,258.0,922.0,1702.6751103859601,478.42938169913805,678.806586472461,228.054972577779,0.36004844830868105,True,40,
5813055147,1005,2371,2371,7980,Traced,VC4_adPN_R,1638305176,True,right,VC4_adPN,VC4_adPN,uPN,AVM01,VC4,2.182,2.0,6314.0,1657.0,278.0,2081.0,2542.35012523124,566.097373566044,1316.13068746003,199.668711259556,0.32992194970363103,True,40,
